"Parent","Choice","Kind","Handling","Target","CallLabels","WingetIDs","Issue","Command"
"menu_printer_spooler","1","Label","GUI submenu/CMD label","printer_fix_11b","","","",""
"menu_printer_spooler","02","Label","GUI submenu/CMD label","printer_fix_709","","","",""
"menu_printer_spooler","2","Label","GUI submenu/CMD label","printer_fix_709","","","",""
"menu_printer_spooler","03","Label","GUI submenu/CMD label","printer_fix_default","","","",""
"menu_printer_spooler","3","Label","GUI submenu/CMD label","printer_fix_default","","","",""
"menu_printer_spooler","04","Label","GUI submenu/CMD label","printer_fix_share","","","",""
"menu_printer_spooler","4","Label","GUI submenu/CMD label","printer_fix_share","","","",""
"menu_printer_spooler","05","Label","GUI submenu/CMD label","printer_fix_offline","","","",""
"menu_printer_spooler","5","Label","GUI submenu/CMD label","printer_fix_offline","","","",""
"menu_printer_spooler","06","Label","GUI submenu/CMD label","printer_fix_spooler","","","",""
"menu_printer_spooler","6","Label","GUI submenu/CMD label","printer_fix_spooler","","","",""
"menu_printer_spooler","07","Label","GUI submenu/CMD label","printer_fix_queue","","","",""
"menu_printer_spooler","7","Label","GUI submenu/CMD label","printer_fix_queue","","","",""
"menu_printer_spooler","08","Label","GUI submenu/CMD label","printer_fix_access","","","",""
"menu_printer_spooler","8","Label","GUI submenu/CMD label","printer_fix_access","","","",""
"menu_printer_spooler","09","Label","GUI submenu/CMD label","printer_fix_smb","","","",""
"menu_printer_spooler","9","Label","GUI submenu/CMD label","printer_fix_smb","","","",""
"menu_printer_spooler","10","Label","GUI submenu/CMD label","printer_fix_driver","","","",""
"menu_printer_spooler","11","Label","GUI submenu/CMD label","printer_fix_discovery","","","",""
"menu_printer_spooler","12","Label","GUI submenu/CMD label","printer_fix_rpc","","","",""
"menu_printer_spooler","13","Label","GUI submenu/CMD label","printer_fix_operation_failed","","","",""
"menu_printer_spooler","14","Label","GUI submenu/CMD label","printer_remove_printers","","","",""
"menu_printer_spooler","15","Label","GUI submenu/CMD label","printer_remove_drivers","","","",""
"menu_printer_spooler","16","Label","GUI submenu/CMD label","printer_clean_v3","","","",""
"menu_printer_spooler","17","Label","GUI submenu/CMD label","printer_clean_v4","","","",""
"menu_printer_spooler","18","Label","GUI submenu/CMD label","printer_reg_cleanup","","","",""
"menu_printer_spooler","19","Label","GUI submenu/CMD label","printer_clear_queue","","","",""
"menu_printer_spooler","20","Label","GUI submenu/CMD label","printer_restart_spooler_menu","","","",""
"menu_printer_spooler","21","Label","GUI submenu/CMD label","printer_full_cleanup","","","",""
"menu_printer_spooler","22","Label","GUI submenu/CMD label","printer_all_fix","","","",""
"menu_printer_spooler","23","Label","GUI submenu/CMD label","main","","","",""
"menu_remote_rdp","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_remote_rdp","01","Label","GUI submenu/CMD label","rdp_tools","","","",""
"menu_remote_rdp","1","Label","GUI submenu/CMD label","rdp_tools","","","",""
"menu_remote_rdp","02","Label","GUI submenu/CMD label","issue_rdp_nla","","","",""
"menu_remote_rdp","2","Label","GUI submenu/CMD label","issue_rdp_nla","","","",""
"menu_remote_rdp","03","Inline","GUI direct runner","menu_remote_rdp","","","","start """" ms-settings:remotedesktop & pause & goto menu_remote_rdp"
"menu_remote_rdp","3","Inline","GUI direct runner","menu_remote_rdp","","","","start """" ms-settings:remotedesktop & goto menu_remote_rdp"
"menu_remote_rdp","04","Label","GUI submenu/CMD label","vpn_proxy","","","",""
"menu_remote_rdp","4","Label","GUI submenu/CMD label","vpn_proxy","","","",""
"menu_remote_rdp","05","Label","GUI submenu/CMD label","net_shares","","","",""
"menu_remote_rdp","5","Label","GUI submenu/CMD label","net_shares","","","",""
"menu_remote_rdp","06","Inline","GUI direct runner","menu_remote_rdp","","","","control /name Microsoft.CredentialManager & pause & goto menu_remote_rdp"
"menu_remote_rdp","6","Inline","GUI direct runner","menu_remote_rdp","","","","control /name Microsoft.CredentialManager & goto menu_remote_rdp"
"menu_remote_rdp","07","Label","GUI submenu/CMD label","issue_smb_nas","","","",""
"menu_remote_rdp","7","Label","GUI submenu/CMD label","issue_smb_nas","","","",""
"menu_remote_rdp","08","Label","GUI submenu/CMD label","menu_cloud_remote","","","",""
"menu_remote_rdp","8","Label","GUI submenu/CMD label","menu_cloud_remote","","","",""
"menu_remote_rdp","09","Inline","GUI direct runner","menu_remote_rdp","","","","net session & pause & goto menu_remote_rdp"
"menu_remote_rdp","9","Inline","GUI direct runner","menu_remote_rdp","","","","net session & pause & goto menu_remote_rdp"
"menu_remote_rdp","10","Inline","GUI direct runner","menu_remote_rdp","","","","netstat -ano ^| findstr :3389 & pause & goto menu_remote_rdp"
"menu_remote_rdp","11","Inline","GUI direct runner","menu_remote_rdp","","","","netsh advfirewall firewall set rule group=""remote desktop"" new enable=Yes & pause & goto menu_remote_rdp"
"menu_remote_rdp","12","Inline","GUI direct runner","menu_remote_rdp","","","","start """" msra.exe & pause & goto menu_remote_rdp"
"menu_bios_boot","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_bios_boot","01","Label","GUI submenu/CMD label","bios_boot","","","",""
"menu_bios_boot","1","Label","GUI submenu/CMD label","bios_boot","","","",""
"menu_bios_boot","02","Inline","GUI direct runner","menu_bios_boot","","","","shutdown /r /fw /t 5 & pause & goto menu_bios_boot"
"menu_bios_boot","2","Inline","GUI direct runner","menu_bios_boot","","","","shutdown /r /fw /t 5 & pause & goto menu_bios_boot"
"menu_bios_boot","03","Inline","GUI direct runner","","","","","shutdown /r /o /f /t 0"
"menu_bios_boot","3","Inline","GUI direct runner","","","","","shutdown /r /o /f /t 0"
"menu_bios_boot","04","Inline","GUI direct runner","menu_bios_boot","","","","bcdedit /set {current} safeboot minimal & pause & goto menu_bios_boot"
"menu_bios_boot","4","Inline","GUI direct runner","menu_bios_boot","","","","bcdedit /set {current} safeboot minimal & pause & goto menu_bios_boot"
"menu_bios_boot","05","Inline","GUI direct runner","menu_bios_boot","","","","bcdedit /deletevalue {current} safeboot & pause & goto menu_bios_boot"
"menu_bios_boot","5","Inline","GUI direct runner","menu_bios_boot","","","","bcdedit /deletevalue {current} safeboot & pause & goto menu_bios_boot"
"menu_bios_boot","06","Label","GUI submenu/CMD label","boot_repair","","","",""
"menu_bios_boot","6","Label","GUI submenu/CMD label","boot_repair","","","",""
"menu_bios_boot","07","Inline","GUI direct runner","menu_bios_boot","","","","bcdedit & pause & goto menu_bios_boot"
"menu_bios_boot","7","Inline","GUI direct runner","menu_bios_boot","","","","bcdedit & pause & goto menu_bios_boot"
"menu_bios_boot","08","Inline","GUI direct runner","menu_bios_boot","","","","powershell Confirm-SecureBootUEFI & pause & goto menu_bios_boot"
"menu_bios_boot","8","Inline","GUI direct runner","menu_bios_boot","","","","powershell Confirm-SecureBootUEFI & pause & goto menu_bios_boot"
"menu_bios_boot","09","Inline","GUI direct runner","menu_bios_boot","","","","tpm.msc & pause & goto menu_bios_boot"
"menu_bios_boot","9","Inline","GUI direct runner","menu_bios_boot","","","","tpm.msc & goto menu_bios_boot"
"menu_bios_boot","10","Inline","GUI direct runner","menu_bios_boot","","","","reg add ""HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Power"" /v HiberbootEnabled /t REG_DWORD /d 0 /f & pause & goto menu_bios_boot"
"menu_bios_boot","13","Inline","GUI direct runner","menu_bios_boot","","","","reg add ""HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\Power"" /v HiberbootEnabled /t REG_DWORD /d 1 /f & echo Fast Startup Enabled. & pause & goto menu_bios_boot"
"menu_bios_boot","11","Label","GUI submenu/CMD label","recovery_opts","","","",""
"menu_bios_boot","12","Label","GUI submenu/CMD label","sys_restore","","","",""
"menu_bios_boot","14","Label","GUI submenu/CMD label","bootable_usb_creator","","","",""
"bootable_usb_creator","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"bootable_usb_creator","01","Label","GUI submenu/CMD label","bootable_usb_make","","","",""
"bootable_usb_creator","1","Label","GUI submenu/CMD label","bootable_usb_make","","","",""
"bootable_usb_creator","02","Label","GUI submenu/CMD label","bootable_usb_list","","","",""
"bootable_usb_creator","2","Label","GUI submenu/CMD label","bootable_usb_list","","","",""
"bootable_usb_creator","03","Label","GUI submenu/CMD label","os_download","","","",""
"bootable_usb_creator","3","Label","GUI submenu/CMD label","os_download","","","",""
"bootable_usb_creator","04","Label","GUI submenu/CMD label","bootable_usb_help","","","",""
"bootable_usb_creator","4","Label","GUI submenu/CMD label","bootable_usb_help","","","",""
"bootable_usb_creator","05","Inline","GUI direct runner","bootable_usb_creator","","","","if not exist ""%LOGROOT%"" mkdir ""%LOGROOT%"" >nul 2>&1 & explorer ""%LOGROOT%"" & goto bootable_usb_creator"
"bootable_usb_creator","5","Inline","GUI direct runner","bootable_usb_creator","","","","if not exist ""%LOGROOT%"" mkdir ""%LOGROOT%"" >nul 2>&1 & explorer ""%LOGROOT%"" & goto bootable_usb_creator"
"menu_registry_policy","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_registry_policy","01","Label","GUI submenu/CMD label","gpo_reg","","","",""
"menu_registry_policy","1","Label","GUI submenu/CMD label","gpo_reg","","","",""
"menu_registry_policy","02","Inline","GUI direct runner","menu_registry_policy","","","","start """" gpedit.msc & pause & goto menu_registry_policy"
"menu_registry_policy","2","Inline","GUI direct runner","menu_registry_policy","","","","start """" gpedit.msc & goto menu_registry_policy"
"menu_registry_policy","03","Inline","GUI direct runner","menu_registry_policy","","","","gpupdate /force & pause & goto menu_registry_policy"
"menu_registry_policy","3","Inline","GUI direct runner","menu_registry_policy","","","","gpupdate /force & pause & goto menu_registry_policy"
"menu_registry_policy","04","Label","GUI submenu/CMD label","issue_gp_report","","","",""
"menu_registry_policy","4","Label","GUI submenu/CMD label","issue_gp_report","","","",""
"menu_registry_policy","05","Inline","GUI direct runner","menu_registry_policy","","","","rsop.msc & pause & goto menu_registry_policy"
"menu_registry_policy","5","Inline","GUI direct runner","menu_registry_policy","","","","rsop.msc & goto menu_registry_policy"
"menu_registry_policy","06","Inline","GUI direct runner","menu_registry_policy","","","","start """" regedit & pause & goto menu_registry_policy"
"menu_registry_policy","6","Inline","GUI direct runner","menu_registry_policy","","","","start """" regedit & goto menu_registry_policy"
"menu_registry_policy","07","Label","GUI submenu/CMD label","reg_backup","","","",""
"menu_registry_policy","7","Label","GUI submenu/CMD label","reg_backup","","","",""
"menu_registry_policy","08","Label","GUI submenu/CMD label","reg_repair","","","",""
"menu_registry_policy","8","Label","GUI submenu/CMD label","reg_repair","","","",""
"menu_registry_policy","09","Inline","GUI direct runner","menu_registry_policy","","","","start """" secpol.msc & pause & goto menu_registry_policy"
"menu_registry_policy","9","Inline","GUI direct runner","menu_registry_policy","","","","start """" secpol.msc & goto menu_registry_policy"
"menu_registry_policy","10","Label","GUI submenu/CMD label","issue_wsus_policy","","","",""
"menu_registry_policy","11","Label","GUI submenu/CMD label","env_vars","","","",""
"menu_registry_policy","12","Label","GUI submenu/CMD label","sched_tasks","","","",""
"menu_services_features","P","Label","GUI submenu/CMD label","problem_master_hub","","","",""
"menu_services_features","01","Label","GUI submenu/CMD label","service_repair","","","",""
"menu_services_features","1","Label","GUI submenu/CMD label","service_repair","","","",""
"menu_services_features","02","Inline","GUI direct runner","menu_services_features","","","","start """" services.msc & pause & goto menu_services_features"
